0.8068181818181818	-0.17353132766112492
0.8011363636363636	-0.18256462500782328
0.8238636363636364	-0.16420615511411543
0.8125	-0.16827983556511172
0.8238636363636364	-0.1618153604962549
0.8181818181818182	-0.16685263127841496
0.8068181818181818	-0.1828258024401146
0.8238636363636364	-0.16420615511411543
0.8068181818181818	-0.17513909895049581
0.8181818181818182	-0.1622141992876733
0.8181818181818182	-0.17038381211725
0.8238636363636364	-0.16428833751606137
0.8181818181818182	-0.1667542466776866
0.8181818181818182	-0.1753384523692108
0.8125	-0.16222011706248657
0.8125	-0.16296812235563835
0.8181818181818182	-0.16919851072509098
0.8125	-0.17198385917201647
0.8068181818181818	-0.1672762559474897
0.7954545454545454	-0.17646742563364576
